Station meta-information: 21.10.2025
"dem_status";"station_code";"station_local_code";"station_name";"station_start_date";"station_end_date";"station_latitude_d";"station_latitude_dms";"station_longitude_d";"station_longitude_dms";"station_altitude";"type_of_station";"station_type_of_area";"station_ozone_classification";"station_subcat_rural_background";"network_code";
"M";"DEBY017";"DEBY017";"Erlangen/Häusling";"19770301";"20040401";"49.589985";"+049.35.23";"10.933278";"+010.55.59";"300";"background";"rural";"rural";"near-city";"DE007A";
"M";"DEBY018";"DEBY018";"Erlangen/Tennenlohe";"19770301";"19900630";"49.55176";"+049.33.6";"11.031158";"+011.1.52";"300";"background";"suburban";"suburban";"unknown";"DE007A";
"M";"DEBY019";"DEBY019";"Haidmühle/Dreisessel";"19831001";"19861130";"48.780893";"+048.46.51";"13.803549";"+013.48.12";"1332";"background";"rural";"rural background";"remote";"DE007A";
"M";"DEBY020";"DEBY020";"Hof/LfU";"19880601";"";"50.320611";"+050.19.14";"11.897492";"+011.53.50";"525";"background";"suburban";"suburban";"unknown";"DE007A";
"M";"DEBY021";"DEBY021";"Ingolstadt/Rechbergstraße";"19890601";"20220701";"48.769444";"+048.46.9";"11.428766";"+011.25.43";"374";"traffic";"urban";"urban";"unknown";"DE007A";
"M";"DEBY022";"DEBY022";"Ingolstadt/Ernsgaden";"19770301";"19900430";"48.727792";"+048.43.40";"11.577192";"+011.34.37";"450";"industrial";"rural";"rural";"unknown";"DE007A";
"M";"DEBY023";"DEBY023";"Ingolstadt/Friedrichshofen";"19770301";"19900430";"48.780816";"+048.46.50";"11.372637";"+011.22.21";"450";"industrial";"suburban";"suburban";"unknown";"DE007A";
"M";"DEBY024";"DEBY024";"Ingolstadt/Oberhaunstadt";"19770301";"20030130";"48.787815";"+048.47.16";"11.445274";"+011.26.42";"372";"industrial";"suburban";"suburban";"unknown";"DE007A";
"M";"DEBY025";"DEBY025";"Großmehring/Kriegsstraße";"19770301";"20020820";"48.766415";"+048.45.59";"11.524258";"+011.31.27";"370";"industrial";"rural";"rural";"unknown";"DE007A";
"M";"DEBY026";"DEBY026";"Vohburg a.d. Donau/Alter Wöhrer Weg";"20151022";"";"48.76711";"+048.46.1";"11.63833";"+011.38.17";"355";"background";"suburban";"suburban";"unknown";"DE007A";
"M";"DEBY027";"DEBY027";"Kahl a. Main/Wasserturm";"19760101";"20041031";"50.068743";"+050.4.7";"9.006668";"+09.0.24";"107";"industrial";"urban";"urban";"unknown";"DE007A";
"M";"DEBY028";"DEBY028";"Kelheim/Regensburger Straße";"19750101";"20231231";"48.909518";"+048.54.34";"11.879245";"+011.52.45";"348";"traffic";"urban";"urban";"unknown";"DE007A";
"M";"DEBY029";"DEBY029";"Kelheim/Am Herzberg";"19750101";"20030128";"48.924601";"+048.55.28";"11.874418";"+011.52.27";"393";"industrial";"suburban";"suburban";"unknown";"DE007A";
"M";"DEBY030";"DEBY030";"Saal a.d. Donau/Regensburger Straße";"19780801";"";"48.904228";"+048.54.15";"11.948795";"+011.56.55";"340";"background";"suburban";"suburban";"unknown";"DE007A";
"M";"DEBY031";"DEBY031";"Kempten (Allgäu)/Westendstraße";"19760101";"";"47.72514";"+047.43.30";"10.306561";"+010.18.23";"678";"background";"suburban";"suburban";"unknown";"DE007A";
"M";"DEBY032";"DEBY032";"Kulmbach/Konrad-Adenauer-Straße";"19881001";"";"50.103135";"+050.6.11";"11.442591";"+011.26.33";"303";"background";"urban";"urban";"unknown";"DE007A";
"M";"DEBY033";"DEBY033";"Landshut/Podewilsstraße";"19851201";"";"48.539801";"+048.32.23";"12.157051";"+012.9.25";"390";"traffic";"urban";"urban";"unknown";"DE007A";
"M";"DEBY034";"DEBY034";"Lauf a.d. Pegnitz/Albertistraße";"19900601";"20030130";"49.506503";"+049.30.23";"11.273914";"+011.16.26";"320";"background";"suburban";"suburban";"unknown";"DE007A";
"M";"DEBY035";"DEBY035";"Lindau (Bodensee)/Friedrichshafener Straße";"20131212";"";"47.557473";"+047.33.26";"9.688869";"+09.41.19";"411";"traffic";"urban";"urban";"unknown";"DE007A";
"M";"DEBY036";"DEBY036";"Lichtenberg/Feuerwehrhaus";"19810801";"19840731";"50.382485";"+050.22.56";"11.675162";"+011.40.30";"577";"industrial";"rural";"rural";"unknown";"DE007A";
"M";"DEBY037";"DEBY037";"München/Stachus";"19780101";"";"48.137252";"+048.8.14";"11.564924";"+011.33.53";"521";"traffic";"urban";"urban";"unknown";"DE007A";
"M";"DEBY038";"DEBY038";"München/Effnerplatz";"19780101";"20030130";"48.152355";"+048.9.8";"11.613807";"+011.36.49";"522";"traffic";"urban";"urban";"unknown";"DE007A";
"M";"DEBY039";"DEBY039";"München/Lothstraße";"19780101";"";"48.154534";"+048.9.16";"11.554669";"+011.33.16";"521";"background";"urban";"urban";"unknown";"DE007A";
"M";"DEBY040";"DEBY040";"München/Pasing";"19780101";"20030130";"48.146348";"+048.8.46";"11.465602";"+011.27.56";"531";"traffic";"urban";"urban";"unknown";"DE007A";
"M";"DEBY041";"DEBY041";"München/Deutsches Museum";"19780101";"19951231";"48.125282";"+048.7.31";"11.582154";"+011.34.55";"520";"background";"urban";"urban";"unknown";"DE007A";
"M";"DEBY042";"DEBY042";"München/Wettersteinplatz";"19780101";"19911130";"48.107296";"+048.6.26";"11.5823";"+011.34.56";"540";"traffic";"urban";"urban";"unknown";"DE007A";
"M";"DEBY043";"DEBY043";"München/Moosach";"19781001";"20130708";"48.179023";"+048.10.44";"11.514714";"+011.30.52";"508";"background";"urban";"urban";"unknown";"DE007A";
"M";"DEBY044";"DEBY044";"München/Kölner Platz";"19780101";"19951231";"48.170198";"+048.10.12";"11.568343";"+011.34.6";"510";"background";"urban";"urban";"unknown";"DE007A";
"M";"DEBY045";"DEBY045";"München/Westendstraße";"19780101";"20030114";"48.131567";"+048.7.53";"11.519369";"+011.31.9";"531";"traffic";"urban";"urban";"unknown";"DE007A";
"M";"DEBY046";"DEBY046";"München/Aidenbachstraße";"19780101";"19910831";"48.098096";"+048.5.53";"11.528664";"+011.31.43";"550";"background";"urban";"urban";"unknown";"DE007A";
"M";"DEBY047";"DEBY047";"Naila/Selbitzer Berg";"19860101";"";"50.323245";"+050.19.23";"11.721605";"+011.43.17";"534";"background";"rural";"rural";"near-city";"DE007A";
"M";"DEBY048";"DEBY048";"Abensberg/Seeweg";"19770301";"20020723";"48.813325";"+048.48.47";"11.860506";"+011.51.37";"367";"background";"suburban";"suburban";"unknown";"DE007A";
"M";"DEBY049";"DEBY049";"Neustadt a.d. Donau/Eining";"19770301";"";"48.853211";"+048.51.11";"11.777818";"+011.46.40";"359";"background";"rural";"rural";"regional";"DE007A";
"M";"DEBY050";"DEBY050";"Neustadt a.d. Donau/Geibenstetten";"19770301";"19900430";"48.764273";"+048.45.51";"11.75372";"+011.45.13";"380";"industrial";"rural";"rural";"unknown";"DE007A";
"M";"DEBY051";"DEBY051";"Neustadt a.d. Donau/Schwaig";"19770301";"19951231";"48.773137";"+048.46.23";"11.69925";"+011.41.57";"340";"industrial";"rural";"rural";"unknown";"DE007A";
"M";"DEBY052";"DEBY052";"Neu-Ulm/Gabelsbergerstraße";"19780101";"";"48.397079";"+048.23.49";"10.008293";"+010.0.29";"470";"background";"urban";"urban";"unknown";"DE007A";
"M";"DEBY053";"DEBY053";"Nürnberg/Bahnhof";"19860901";"";"49.44591";"+049.26.45";"11.088444";"+011.5.18";"307";"traffic";"urban";"urban";"unknown";"DE007A";
"M";"DEBY054";"DEBY054";"Nürnberg/Ziegelsteinstraße";"19750101";"20121025";"49.477067";"+049.28.37";"11.105848";"+011.6.21";"320";"traffic";"urban";"urban";"unknown";"DE007A";
"M";"DEBY055";"DEBY055";"Nürnberg/Olgastraße";"19750101";"20030130";"49.434732";"+049.26.5";"11.049104";"+011.2.56";"312";"industrial";"urban";"urban";"unknown";"DE007A";
"M";"DEBY056";"DEBY056";"Fürth/Theresienstraße";"19901101";"";"49.47221";"+049.28.19";"10.984705";"+010.59.4";"293";"traffic";"urban";"urban";"unknown";"DE007A";
"M";"DEBY057";"DEBY057";"Nürnberg/Mögeldorf";"19780801";"19950111";"49.46273";"+049.27.45";"11.143267";"+011.8.35";"320";"background";"urban";"urban";"unknown";"DE007A";
"M";"DEBY058";"DEBY058";"Nürnberg/Muggenhof";"19780801";"";"49.462229";"+049.27.44";"11.0248";"+011.1.29";"300";"background";"urban";"urban";"unknown";"DE007A";
"M";"DEBY059";"DEBY059";"Nürnberg/Langwasser";"19780801";"20030130";"49.430645";"+049.25.50";"11.103631";"+011.6.13";"320";"traffic";"urban";"urban";"unknown";"DE007A";
"M";"DEBY060";"DEBY060";"Nürnberg/Hauptmarkt";"19830101";"19971231";"49.453209";"+049.27.11";"11.074473";"+011.4.28";"320";"traffic";"urban";"urban";"unknown";"DE007A";
"M";"DEBY061";"DEBY061";"Passau/Kleiner Exerzierplatz";"19760101";"20050404";"48.572229";"+048.34.20";"13.456373";"+013.27.22";"309";"traffic";"urban";"urban";"unknown";"DE007A";
"M";"DEBY062";"DEBY062";"Regen/Bodenmaiser Straße";"19890201";"";"48.9724";"+048.58.20";"13.128932";"+013.7.44";"545";"background";"suburban";"suburban";"unknown";"DE007A";
"M";"DEBY063";"DEBY063";"Regensburg/Rathaus";"20150311";"";"49.015245";"+049.0.54";"12.101557";"+012.6.5";"337";"traffic";"urban";"urban";"unknown";"DE007A";
"M";"DEBY064";"DEBY064";"Regensburg/Isarstraße";"19780801";"20030130";"49.033585";"+049.2.0";"12.124535";"+012.7.28";"337";"background";"urban";"urban";"unknown";"DE007A";
"M";"DEBY065";"DEBY065";"Rosenheim/Reichenbachstraße";"19760101";"19830430";"47.85617";"+047.51.22";"12.118842";"+012.7.7";"450";"background";"urban";"urban";"unknown";"DE007A";
"M";"DEBY066";"DEBY066";"Schwabach/Dr.-Ehlen-Straße";"19900901";"19920331";"49.323705";"+049.19.25";"11.071398";"+011.4.17";"338";"background";"urban";"urban";"unknown";"DE007A";
"M";"DEBY067";"DEBY067";"Schwandorf/Wackersdorfer Straße";"19800101";"";"49.321955";"+049.19.19";"12.128139";"+012.7.41";"380";"background";"suburban";"suburban";"unknown";"DE007A";
"M";"DEBY068";"DEBY068";"Schweinfurt/Obertor";"19760101";"";"50.048397";"+050.2.54";"10.232076";"+010.13.55";"231";"background";"urban";"urban";"unknown";"DE007A";
"M";"DEBY069";"DEBY069";"Selb/Jean-Paul-Straße";"19800101";"20030124";"50.176365";"+050.10.34";"12.128363";"+012.7.42";"572";"background";"suburban";"suburban";"unknown";"DE007A";
"M";"DEBY070";"DEBY070";"Sulzbach-Rosenberg/Dultplatz";"19800101";"19990503";"49.501595";"+049.30.5";"11.750048";"+011.45.0";"410";"background";"urban";"urban";"unknown";"DE007A";
"M";"DEBY071";"DEBY071";"Sulzbach-Rosenberg/Meierfeldstraße";"19890901";"19900731";"49.501595";"+049.30.5";"11.750048";"+011.45.0";"410";"background";"urban";"urban";"unknown";"DE007A";
"M";"DEBY072";"DEBY072";"Tiefenbach/Altenschneeberg";"19831001";"";"49.438464";"+049.26.18";"12.548869";"+012.32.55";"755";"background";"rural";"rural";"regional";"DE007A";
"M";"DEBY073";"DEBY073";"Tirschenreuth/Friedhofweg";"19881101";"19951231";"49.879005";"+049.52.44";"12.332446";"+012.19.56";"504";"background";"suburban";"suburban";"unknown";"DE007A";
"M";"DEBY074";"DEBY074";"Warmensteinach/Wagenthal";"19841001";"19931031";"49.987204";"+049.59.13";"11.80332";"+011.48.11";"730";"background";"rural";"rural";"regional";"DE007A";
"M";"DEBY075";"DEBY075";"Weiden i.d.OPf./Nikolaistraße";"19800101";"";"49.67895";"+049.40.44";"12.159361";"+012.9.33";"400";"background";"urban";"urban";"unknown";"DE007A";
"M";"DEBY076";"DEBY076";"Würzburg/Kardinal-Faulhaber-Platz";"19750101";"20111231";"49.794577";"+049.47.40";"9.935939";"+09.56.9";"179";"traffic";"urban";"urban";"unknown";"DE007A";
"M";"DEBY077";"DEBY077";"Würzburg/Kopfklinik";"19750101";"";"49.804695";"+049.48.16";"9.95642";"+09.57.23";"226";"background";"suburban";"suburban";"unknown";"DE007A";
"M";"DEBY078";"DEBY078";"Würzburg/Theodor-Heuss-Damm";"19780801";"20030128";"49.773281";"+049.46.23";"9.93775";"+09.56.15";"172";"traffic";"urban";"urban";"unknown";"DE007A";
"M";"DEBY079";"DEBY079";"Bad Reichenhall/Kirchholzstraße";"20171205";"";"47.73344";"+047.44.0";"12.891241";"+012.53.28";"469";"background";"urban";"urban";"unknown";"DE007A";
"M";"DEBY080";"DEBY080";"Bad Reichenhall/Predigtstuhl";"19850101";"19891231";"47.701761";"+047.42.6";"12.879267";"+012.52.45";"1613";"background";"rural";"rural background";"remote";"DE007A";
"M";"DEBY081";"DEBY081";"Garmisch-Partenkirchen/Kreuzeckbahnstraße";"19941101";"20111231";"47.476392";"+047.28.35";"11.063067";"+011.3.47";"735";"background";"rural";"rural";"near-city";"DE007A";
"M";"DEBY082";"DEBY082";"Garmisch-Partenkirchen/Wankgipfel";"19840101";"20040331";"47.508497";"+047.30.30";"11.142889";"+011.8.34";"1770";"background";"rural";"rural background";"remote";"DE007A";
"M";"DEBY083";"DEBY083";"Garmisch-Partenkirchen/Zugspitzgipfel";"19840101";"20071231";"47.421227";"+047.25.16";"10.985722";"+010.59.8";"2960";"background";"rural";"rural background";"remote";"DE007A";
"M";"DEBY084";"DEBY084";"Oberstaufen/Hochgrat";"19850801";"19891231";"47.497712";"+047.29.51";"10.074031";"+010.4.26";"1708";"background";"rural";"rural background";"remote";"DE007A";
"M";"DEBY085";"DEBY085";"München/Luise-Kiesselbach-Platz";"19910901";"20090903";"48.113103";"+048.6.47";"11.517228";"+011.31.2";"544";"traffic";"urban";"urban";"unknown";"DE007A";
"M";"DEBY086";"DEBY086";"München/Flughafen";"19910501";"20041231";"48.354026";"+048.21.14";"11.822676";"+011.49.21";"446";"traffic";"rural";"rural";"unknown";"DE007A";
"M";"DEBY087";"DEBY087";"Freising/Achering";"19911001";"19981231";"48.344657";"+048.20.40";"11.708521";"+011.42.30";"446";"traffic";"rural";"rural";"unknown";"DE007A";
"M";"DEBY088";"DEBY088";"Trostberg/Schwimmbadstraße";"19920501";"";"48.021657";"+048.1.17";"12.538174";"+012.32.17";"488";"background";"suburban";"suburban";"unknown";"DE007A";
"M";"DEBY089";"DEBY089";"München/Johanneskirchen";"19930701";"";"48.173194";"+048.10.23";"11.648036";"+011.38.52";"513";"background";"suburban";"suburban";"unknown";"DE007A";
"M";"DEBY090";"DEBY090";"Oberaudorf/Kranzhornstraße";"19930501";"19940731";"47.647439";"+047.38.50";"12.173598";"+012.10.24";"482";"industrial";"rural";"rural";"unknown";"DE007A";
"M";"DEBY091";"DEBY091";"Kirchdorf a. Inn/Schulstraße";"19940901";"19951231";"48.231197";"+048.13.52";"12.971765";"+012.58.18";"352";"industrial";"rural";"rural";"unknown";"DE007A";
"M";"DEBY092";"DEBY092";"Weilheim i.OB/Narbonner Ring";"19960701";"20000605";"47.846873";"+047.50.48";"11.16085";"+011.9.39";"560";"background";"suburban";"suburban";"unknown";"DE007A";
"M";"DEBY093";"DEBY093";"Sulzbach-Rosenberg/Lohe";"19990511";"";"49.487983";"+049.29.16";"11.786341";"+011.47.10";"393";"background";"suburban";"suburban";"unknown";"DE007A";
"M";"DEBY099";"DEBY099";"Augsburg/LfU";"20000727";"";"48.326013";"+048.19.33";"10.903051";"+010.54.10";"495";"background";"suburban";"suburban";"unknown";"DE007A";
"M";"DEBY109";"DEBY109";"Andechs/Rothenfeld";"20030417";"";"47.968753";"+047.58.7";"11.220172";"+011.13.12";"700";"background";"rural";"rural";"regional";"DE007A";
"M";"DEBY110";"DEBY110";"Augsburg/Karlstraße";"20030801";"";"48.370237";"+048.22.12";"10.896221";"+010.53.46";"485";"traffic";"urban";"urban";"unknown";"DE007A";
"M";"DEBY111";"DEBY111";"Bayreuth/Hohenzollernring";"20030801";"";"49.943637";"+049.56.37";"11.570088";"+011.34.12";"337";"traffic";"urban";"urban";"unknown";"DE007A";
"M";"DEBY112";"DEBY112";"Hallbergmoos/Brandau";"20030901";"20100131";"48.339193";"+048.20.21";"11.736532";"+011.44.11";"456";"background";"rural";"rural";"unknown";"DE007A";
"M";"DEBY113";"DEBY113";"Erlangen/Kraepelinstraße";"20040401";"";"49.605914";"+049.36.21";"10.963528";"+010.57.48";"284";"background";"suburban";"suburban";"unknown";"DE007A";
"M";"DEBY114";"DEBY114";"München/Prinzregentenstraße";"20040701";"20111231";"48.142739";"+048.8.33";"11.59228";"+011.35.32";"510";"traffic";"urban";"urban";"unknown";"DE007A";
"M";"DEBY115";"DEBY115";"München/Landshuter Allee";"20040701";"";"48.149606";"+048.8.58";"11.536513";"+011.32.11";"521";"traffic";"urban";"urban";"unknown";"DE007A";
"M";"DEBY116";"DEBY116";"Erlangen/Pfarrstraße";"20041207";"20110509";"49.602631";"+049.36.9";"11.001316";"+011.0.4";"266";"traffic";"urban";"urban";"unknown";"DE007A";
"M";"DEBY117";"DEBY117";"Oberding/Humplmeierhof";"20050101";"20100131";"48.357368";"+048.21.26";"11.809304";"+011.48.33";"445";"background";"rural";"rural";"unknown";"DE007A";
"M";"DEBY118";"DEBY118";"Passau/Stelzhamerstraße";"20050405";"";"48.573629";"+048.34.25";"13.422039";"+013.25.19";"300";"background";"urban";"urban";"unknown";"DE007A";
"M";"DEBY119";"DEBY119";"Würzburg/Stadtring Süd";"20051101";"";"49.790526";"+049.47.25";"9.947654";"+09.56.51";"198";"traffic";"urban";"urban";"unknown";"DE007A";
"M";"DEBY120";"DEBY120";"Nürnberg/Von-der-Tann-Straße";"20061101";"";"49.440478";"+049.26.25";"11.036096";"+011.2.9";"308";"traffic";"urban";"urban";"unknown";"DE007A";
"M";"DEBY121";"DEBY121";"Oberaudorf/Inntal-Autobahn";"20080101";"";"47.648459";"+047.38.54";"12.188324";"+012.11.17";"469";"traffic";"rural";"rural";"unknown";"DE007A";
"M";"DEBY122";"DEBY122";"Bad Hindelang/Unterjoch";"20240101";"";"47.54108";"+047.32.27";"10.43655";"+010.26.11";"1056";"background";"rural";"rural";"regional";"DE007A";
"M";"DEBY123";"DEBY123";"Garmisch-Partenkirchen/Am Herrgottschrofen";"20120101";"20151231";"47.483194";"+047.28.59";"11.062283";"+011.3.44";"720";"background";"rural";"rural";"near-city";"DE007A";
"M";"DEBY124";"DEBY124";"Burgbernheim/Grüne Au";"20150724";"";"49.44406";"+049.26.38";"10.325";"+010.19.29";"362";"background";"rural";"rural";"regional";"DE007A";
"M";"DEBY125";"DEBY125";"NSG Feuerbachmoor";"20030319";"20121231";"50.2177";"+050.13.3";"9.8252";"+09.49.30";"412";"industrial";"rural";"rural";"unknown";"DE007A";
"M";"DEBY126";"DEBY126";"Ludwigsstadt";"19850403";"20110131";"50.4502";"+050.27.0";"11.3582";"+011.21.29";"670";"background";"rural";"rural";"regional";"DE007A";
"M";"DEBY127";"DEBY127";"Feilitzsch";"19930422";"20230103";"50.3699";"+050.22.11";"11.9456";"+011.56.44";"510";"background";"rural";"rural";"regional";"DE007A";
"M";"DEBY128";"DEBY128";"Seligenstadt";"20041222";"20110131";"49.8447";"+049.50.40";"10.1042";"+010.6.15";"280";"background";"rural";"rural";"regional";"DE007A";
"M";"DEBY129";"DEBY129";"Hallstadt";"19950321";"20110131";"49.9381";"+049.56.17";"10.8606";"+010.51.38";"290";"background";"rural";"rural";"regional";"DE007A";
"M";"DEBY130";"DEBY130";"Kreuzstein";"19930420";"20110131";"49.9773";"+049.58.38";"11.808";"+011.48.28";"835";"background";"rural";"rural background";"remote";"DE007A";
"M";"DEBY131";"DEBY131";"NSG Niederhofen";"20030402";"20121231";"49.043";"+049.2.34";"11.0168";"+011.1.0";"507";"background";"rural";"rural";"regional";"DE007A";
"M";"DEBY132";"DEBY132";"Rieden";"19930422";"20121231";"49.3307";"+049.19.50";"11.9153";"+011.54.55";"425";"background";"rural";"rural";"regional";"DE007A";
"M";"DEBY133";"DEBY133";"Söllitz";"20041222";"20110131";"49.539";"+049.32.20";"12.2398";"+012.14.23";"550";"background";"rural";"rural";"regional";"DE007A";
"M";"DEBY134";"DEBY134";"Kaisheim";"19930713";"20230103";"48.7712";"+048.46.16";"10.7872";"+010.47.13";"488";"background";"rural";"rural";"regional";"DE007A";
"M";"DEBY135";"DEBY135";"Neusling";"20041222";"";"48.6939";"+048.41.38";"12.8751";"+012.52.30";"345";"background";"rural";"rural";"regional";"DE007A";
"M";"DEBY136";"DEBY136";"St. Oswald-Riedlhütte";"19940322";"";"48.9371";"+048.56.13";"13.4127";"+013.24.45";"785";"background";"rural";"rural";"regional";"DE007A";
"M";"DEBY137";"DEBY137";"Breitenthal";"19950321";"20110131";"48.2396";"+048.14.22";"10.2955";"+010.17.43";"525";"background";"rural";"rural";"regional";"DE007A";
"M";"DEBY138";"DEBY138";"Prittriching";"19930518";"20230103";"48.2104";"+048.12.37";"10.9053";"+010.54.19";"530";"background";"rural";"rural";"regional";"DE007A";
"M";"DEBY139";"DEBY139";"Aschheim";"19910401";"";"48.2017";"+048.12.6";"11.6959";"+011.41.45";"490";"background";"rural";"rural";"regional";"DE007A";
"M";"DEBY140";"DEBY140";"Altötting";"19930506";"20121231";"48.2173";"+048.13.2";"12.749";"+012.44.56";"415";"background";"rural";"rural";"regional";"DE007A";
"M";"DEBY141";"DEBY141";"Reith";"20041222";"20110131";"48.4004";"+048.24.1";"13.1899";"+013.11.23";"360";"background";"rural";"rural";"regional";"DE007A";
"M";"DEBY142";"DEBY142";"Lautrach";"20041222";"";"47.9018";"+047.54.6";"10.1162";"+010.6.58";"610";"background";"rural";"rural";"regional";"DE007A";
"M";"DEBY143";"DEBY143";"NSG Bannwaldsee";"20030319";"20121231";"47.612";"+047.36.43";"10.7868";"+010.47.12";"790";"background";"rural";"rural";"regional";"DE007A";
"M";"DEBY144";"DEBY144";"Kolbermoor";"20070110";"20101231";"47.8649";"+047.51.53";"12.0775";"+012.4.39";"462";"background";"rural";"rural";"regional";"DE007A";
"M";"DEBY145";"DEBY145";"Sylvenstein";"20080625";"";"47.589";"+047.35.20";"11.5502";"+011.33.0";"724";"background";"rural";"rural";"regional";"DE007A";
"M";"DEBY146";"DEBY146";"DBS Eining";"19940322";"";"48.858";"+048.51.28";"11.7813";"+011.46.52";"360";"background";"rural";"rural";"regional";"DE007A";
"M";"DEBY147";"DEBY147";"DBS Grassau";"19931217";"";"47.7905";"+047.47.25";"12.4469";"+012.26.48";"530";"background";"rural";"rural";"regional";"DE007A";
"M";"DEBY148";"DEBY148";"DBS München";"20011128";"";"48.1624";"+048.9.44";"11.6012";"+011.36.4";"502";"background";"urban";"urban";"unknown";"DE007A";
"M";"DEBY149";"DEBY149";"DBS Weibersbrunn";"19950531";"";"49.9039";"+049.54.14";"9.448";"+09.26.52";"380";"background";"rural";"rural";"regional";"DE007A";
"M";"DEBY150";"DEBY150";"DBS Augsburg";"19980722";"";"48.3391";"+048.20.20";"10.9086";"+010.54.30";"485";"background";"urban";"urban";"unknown";"DE007A";
